student_id,first_name,last_name,gender,birth_date,region_of_origin,campus,degree_level,programme,department,faculty,admission_year,graduation_year,status,cgpa,degree_class,credits_completed,residential_status,funding_type,scholarship_name,last_update
16682,Kimberly,Clark,Male,2002-07-15,Colorado,Main Campus,BA,Sports coach,Engineering,Business,2023,2027,Ongoing,3.71,Second Class Upper,130,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16683,Austin,Lewis,Male,1997-12-11,Maryland,Main Campus,MA,Social researcher,Arts,Science,2023,2025,Ongoing,3.81,First Class,159,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.391406
16684,Alyssa,Perkins,Male,2007-01-27,Wyoming,North Campus,MSc,Translator,Arts,Arts,2023,2025,Dropped,3.28,Second Class Lower,108,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.391406
16685,Roger,Ortiz,Female,2004-03-06,Washington,North Campus,BSc,Financial risk analyst,Business,Engineering,2023,2027,Graduated,3.15,Second Class Upper,73,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.391406
16686,Stephanie,House,Female,2008-05-10,South Dakota,City Campus,BSc,Building surveyor,Business,Law,2023,2027,Graduated,2.47,Second Class Upper,159,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16687,Frank,Herrera,Female,2004-07-16,Oregon,City Campus,MA,Music tutor,Arts,Engineering,2023,2025,Graduated,3.41,Second Class Lower,72,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.391406
16688,Austin,Reynolds,Female,2005-08-31,Montana,City Campus,MA,Materials engineer,Business,Business,2023,2025,Ongoing,3.22,First Class,99,Off-Campus,Government-funded,,2025-11-10 20:59:16.391406
16689,Randy,Wade,Female,2000-01-06,Michigan,Main Campus,BSc,Engineering geologist,Law,Engineering,2023,2027,Dropped,2.72,Second Class Upper,145,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16690,Kelly,Evans,Male,2000-11-02,Alabama,City Campus,PhD,"Surveyor, hydrographic",Law,Law,2023,2028,Graduated,3.49,Pass,21,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.391406
16691,Richard,Kline,Male,2000-12-05,Utah,North Campus,BSc,Dance movement psychotherapist,Business,Engineering,2023,2027,Graduated,3.2,Pass,24,Off-Campus,Self-funded,,2025-11-10 20:59:16.391406
16692,Mary,Bryan,Female,1997-12-28,New York,North Campus,BA,Police officer,Computer Science,Arts,2023,2027,Dropped,2.77,Second Class Lower,166,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.391406
16693,Jeffrey,Lopez,Female,2001-02-27,North Dakota,North Campus,MA,Architect,Computer Science,Business,2023,2025,Ongoing,2.7,First Class,31,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.391406
16694,Eric,Hendricks,Male,1999-03-12,Colorado,Main Campus,BSc,Publishing rights manager,Law,Arts,2023,2027,Graduated,2.26,Pass,109,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:16.391406
16695,Erika,Williams,Female,2003-04-28,Indiana,Main Campus,BA,"Engineer, energy",Business,Engineering,2023,2027,Ongoing,3.05,Second Class Upper,92,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16696,Sabrina,Schwartz,Male,2005-03-20,Michigan,City Campus,BA,Theatre director,Arts,Engineering,2023,2027,Dropped,2.27,Pass,53,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16697,Jennifer,Simmons,Male,2002-02-27,Wisconsin,City Campus,MSc,Astronomer,Law,Arts,2023,2025,Dropped,2.18,First Class,17,On-Campus,Self-funded,,2025-11-10 20:59:16.391406
16698,Robert,Thomas,Male,2006-06-11,Vermont,City Campus,MA,"Surveyor, land/geomatics",Business,Engineering,2023,2025,Dropped,2.75,Second Class Upper,64,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16699,Madison,Singleton,Male,1996-10-25,North Carolina,Main Campus,MA,Barrister,Law,Engineering,2023,2025,Dropped,2.51,Second Class Lower,112,Off-Campus,Government-funded,,2025-11-10 20:59:16.391406
16700,Emily,Ryan,Male,2006-02-09,Vermont,City Campus,BA,Sports administrator,Computer Science,Business,2023,2027,Ongoing,3.76,Second Class Lower,0,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16701,Joseph,Henson,Female,1991-11-05,West Virginia,North Campus,MSc,Glass blower/designer,Engineering,Engineering,2023,2025,Graduated,3.45,First Class,43,Off-Campus,Self-funded,,2025-11-10 20:59:16.391406
16702,Justin,Simpson,Male,1994-01-31,New Jersey,City Campus,MA,Media planner,Computer Science,Law,2023,2025,Graduated,2.29,Second Class Upper,27,On-Campus,Self-funded,,2025-11-10 20:59:16.391406
16703,Natasha,Morris,Male,1998-01-19,Nevada,City Campus,MSc,Maintenance engineer,Law,Engineering,2023,2025,Ongoing,2.51,Second Class Upper,114,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.391406
16704,Megan,Herrera,Female,2005-02-26,North Carolina,Main Campus,BSc,Conference centre manager,Law,Science,2023,2027,Ongoing,2.4,Second Class Upper,179,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:16.391406
16705,Nathaniel,Farrell,Male,1989-12-29,South Dakota,City Campus,PhD,Public relations officer,Computer Science,Engineering,2023,2028,Ongoing,2.62,First Class,136,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16706,Christine,Stewart,Male,2005-06-11,Maryland,North Campus,BA,"Civil engineer, consulting",Business,Law,2023,2027,Ongoing,3.17,First Class,87,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.391406
16707,Ashley,Simpson,Female,1991-11-11,New Hampshire,City Campus,BA,Chartered public finance accountant,Computer Science,Engineering,2023,2027,Graduated,2.07,Second Class Lower,159,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.391406
16708,Trevor,Ortega,Female,1993-09-26,Florida,North Campus,BA,Sports administrator,Computer Science,Engineering,2023,2027,Dropped,2.05,Second Class Lower,53,Off-Campus,Government-funded,,2025-11-10 20:59:16.391406
16709,Angela,Fitzgerald,Female,1993-05-02,South Dakota,City Campus,PhD,Garment/textile technologist,Arts,Law,2023,2028,Ongoing,3.17,First Class,53,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.391406
16710,Carlos,Scott,Female,1995-01-04,Nevada,Main Campus,MA,"Lighting technician, broadcasting/film/video",Computer Science,Arts,2023,2025,Graduated,3.29,Second Class Upper,111,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16711,Kristine,Sims,Male,1992-09-30,Rhode Island,City Campus,BSc,"Development worker, international aid",Arts,Engineering,2023,2027,Ongoing,3.75,Second Class Lower,180,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16712,Rebecca,Clark,Female,1992-02-25,Utah,Main Campus,BSc,"Designer, industrial/product",Engineering,Law,2023,2027,Dropped,3.87,Second Class Lower,4,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16713,Cynthia,Moore,Female,1991-05-04,New York,North Campus,PhD,Advertising art director,Engineering,Law,2023,2028,Ongoing,2.35,First Class,113,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16714,Daniel,Cole,Male,2007-07-24,Michigan,Main Campus,PhD,Pension scheme manager,Law,Law,2023,2028,Ongoing,3.05,Pass,132,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16715,Marissa,Leach,Male,2004-04-13,Maine,Main Campus,PhD,"Sound technician, broadcasting/film/video",Business,Science,2023,2028,Ongoing,3.04,Pass,48,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16716,Karen,Jones,Male,1994-08-23,Kentucky,North Campus,MSc,Theatre manager,Engineering,Arts,2023,2025,Dropped,3.79,Second Class Lower,120,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16717,Fred,Salazar,Female,1998-03-27,Oklahoma,North Campus,BA,Broadcast presenter,Business,Business,2023,2027,Ongoing,2.44,Second Class Upper,91,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16718,Cheryl,Wiggins,Female,1991-08-19,Missouri,North Campus,BA,Technical sales engineer,Computer Science,Law,2023,2027,Ongoing,2.06,First Class,99,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16719,Chelsea,Cook,Female,2006-04-03,Alaska,City Campus,PhD,Corporate treasurer,Engineering,Business,2023,2028,Dropped,2.07,Second Class Lower,147,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:16.407098
16720,Michael,Walls,Male,2003-11-25,Mississippi,Main Campus,MSc,"Administrator, charities/voluntary organisations",Computer Science,Engineering,2023,2025,Ongoing,2.27,Second Class Upper,34,On-Campus,Self-funded,,2025-11-10 20:59:16.407098
16721,Justin,Clark,Female,2008-08-07,Hawaii,City Campus,BSc,Quarry manager,Engineering,Business,2023,2027,Dropped,2.79,First Class,96,On-Campus,Self-funded,,2025-11-10 20:59:16.407098
16722,Michael,Faulkner,Male,2001-12-17,North Dakota,North Campus,BA,Network engineer,Engineering,Science,2023,2027,Ongoing,2.23,Second Class Lower,115,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16723,Stephanie,Garcia,Male,2004-11-20,Tennessee,North Campus,BA,Occupational hygienist,Engineering,Engineering,2023,2027,Ongoing,3.91,Second Class Lower,67,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16724,Alexis,Barr,Female,1999-10-13,Tennessee,City Campus,BSc,Stage manager,Business,Business,2023,2027,Dropped,3.6,Second Class Lower,48,On-Campus,Self-funded,,2025-11-10 20:59:16.407098
16725,Jill,Knight,Female,2007-11-06,Kentucky,North Campus,BA,"Surveyor, planning and development",Business,Engineering,2023,2027,Dropped,3.62,Pass,2,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16726,Paul,Hernandez,Male,1999-11-12,Idaho,Main Campus,MA,"Doctor, hospital",Arts,Engineering,2023,2025,Ongoing,3.48,Second Class Upper,134,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16727,Joshua,Wilkinson,Male,2008-08-19,Rhode Island,City Campus,MA,Geoscientist,Business,Business,2023,2025,Dropped,3.22,Second Class Lower,134,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16728,Alexandra,Griffin,Female,1999-01-28,Illinois,North Campus,MSc,Conference centre manager,Computer Science,Arts,2023,2025,Graduated,3.26,Pass,87,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16729,John,Smith,Male,1991-04-26,New Jersey,Main Campus,MA,Licensed conveyancer,Business,Business,2023,2025,Ongoing,2.14,First Class,128,On-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16730,William,White,Male,2008-10-25,California,Main Campus,PhD,Electrical engineer,Computer Science,Arts,2023,2028,Graduated,2.54,Second Class Upper,17,Off-Campus,Government-funded,,2025-11-10 20:59:16.407098
16731,Joseph,Alexander,Female,1990-05-22,Hawaii,North Campus,MSc,Haematologist,Arts,Business,2023,2025,Ongoing,2.21,First Class,71,On-Campus,Self-funded,,2025-11-10 20:59:16.407098
16732,Angela,Patterson,Female,1993-05-23,Kansas,Main Campus,MA,"Producer, radio",Engineering,Business,2023,2025,Graduated,2.05,Second Class Lower,68,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16733,Charles,French,Female,1991-09-26,Florida,City Campus,MA,Warehouse manager,Business,Arts,2023,2025,Graduated,2.39,Second Class Upper,180,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16734,James,Rose,Female,2006-03-10,West Virginia,Main Campus,MSc,"Nurse, adult",Engineering,Science,2023,2025,Graduated,2.4,Second Class Lower,7,On-Campus,Self-funded,,2025-11-10 20:59:16.407098
16735,Steven,Cook,Female,1997-12-03,Missouri,City Campus,BA,Minerals surveyor,Law,Engineering,2023,2027,Dropped,2.03,Pass,97,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16736,Micheal,Graves,Male,1991-12-27,New Hampshire,Main Campus,PhD,Hydrographic surveyor,Law,Business,2023,2028,Graduated,2.46,Second Class Lower,42,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:16.407098
16737,Joshua,Wallace,Female,2000-09-11,Indiana,City Campus,MSc,Exercise physiologist,Computer Science,Science,2023,2025,Dropped,2.43,Second Class Upper,9,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16738,Ashley,Giles,Male,2005-01-23,Illinois,Main Campus,PhD,Petroleum engineer,Engineering,Science,2023,2028,Ongoing,3.7,Second Class Lower,1,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.407098
16739,Tyrone,Ortiz,Male,2008-01-26,Mississippi,North Campus,MA,Psychiatrist,Engineering,Engineering,2023,2025,Ongoing,3.53,First Class,130,On-Campus,Self-funded,,2025-11-10 20:59:16.407098
16740,David,Ortiz,Male,1998-05-11,Michigan,Main Campus,BA,Prison officer,Law,Science,2023,2027,Ongoing,3.91,First Class,5,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16741,Lori,Green,Female,2003-12-27,Oregon,City Campus,PhD,Chiropodist,Law,Business,2023,2028,Dropped,2.61,First Class,0,On-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16742,John,Yang,Male,2003-04-26,Massachusetts,City Campus,MA,Graphic designer,Computer Science,Engineering,2023,2025,Ongoing,2.14,First Class,60,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16743,Angela,Spencer,Female,2008-06-02,Hawaii,City Campus,BSc,"Horticulturist, commercial",Arts,Science,2023,2027,Dropped,2.46,Pass,143,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16744,Matthew,Smith,Male,1999-02-20,Idaho,City Campus,BA,Logistics and distribution manager,Law,Law,2023,2027,Graduated,3.88,Pass,49,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:16.407098
16745,Christine,Baker,Female,2005-09-14,New York,Main Campus,BA,Aid worker,Computer Science,Engineering,2023,2027,Dropped,2.85,First Class,82,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16746,Andrew,Blake,Male,1992-03-29,Illinois,City Campus,BSc,Broadcast engineer,Law,Arts,2023,2027,Ongoing,2.0,Second Class Lower,42,Off-Campus,Self-funded,,2025-11-10 20:59:16.407098
16747,Melissa,Rocha,Female,1995-07-16,New Hampshire,Main Campus,PhD,Publishing copy,Business,Science,2023,2028,Graduated,2.74,First Class,167,Off-Campus,Government-funded,,2025-11-10 20:59:16.407098
16748,Shawn,Russell,Male,1998-11-20,Kansas,City Campus,PhD,Visual merchandiser,Computer Science,Arts,2023,2028,Dropped,3.01,Second Class Lower,73,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16749,Laurie,Watson,Male,1994-01-28,Rhode Island,Main Campus,BSc,Chartered loss adjuster,Arts,Law,2023,2027,Ongoing,2.4,Second Class Lower,143,On-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16750,Lisa,Kennedy,Female,1990-10-13,Kentucky,Main Campus,BSc,Financial risk analyst,Arts,Science,2023,2027,Dropped,2.99,Pass,59,Off-Campus,Government-funded,,2025-11-10 20:59:16.407098
16751,Maria,Scott,Male,2000-06-04,Kansas,City Campus,BSc,Amenity horticulturist,Business,Science,2023,2027,Ongoing,2.21,Pass,3,Off-Campus,Self-funded,,2025-11-10 20:59:16.407098
16752,Madison,Johnson,Male,2002-12-10,Arkansas,North Campus,BA,"Designer, interior/spatial",Computer Science,Arts,2023,2027,Graduated,3.07,Second Class Lower,98,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16753,Lisa,Lewis,Female,1999-07-10,Kansas,North Campus,PhD,"Designer, television/film set",Business,Engineering,2023,2028,Graduated,3.56,Second Class Lower,131,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16754,April,Combs,Male,2005-11-23,North Dakota,Main Campus,BSc,Advertising art director,Computer Science,Science,2023,2027,Graduated,2.44,Second Class Lower,76,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:16.407098
16755,Richard,Waters,Male,1990-09-24,South Carolina,Main Campus,BA,Media planner,Arts,Engineering,2023,2027,Ongoing,2.15,Second Class Lower,85,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:16.407098
16756,Christopher,Ho,Male,1993-01-26,Oklahoma,North Campus,PhD,"Radiographer, therapeutic",Computer Science,Arts,2023,2028,Dropped,2.63,First Class,11,On-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16757,Brian,Lee,Male,1998-11-16,Oregon,City Campus,MSc,"Engineer, civil (consulting)",Computer Science,Law,2023,2025,Dropped,2.38,Second Class Upper,128,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:16.407098
16758,Melissa,Miller,Male,2008-03-19,Montana,North Campus,BA,Exercise physiologist,Arts,Engineering,2023,2027,Ongoing,2.59,Pass,36,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16759,Cody,Estes,Female,1991-03-11,Arizona,North Campus,BA,Midwife,Law,Arts,2023,2027,Ongoing,2.37,Pass,139,Off-Campus,Government-funded,,2025-11-10 20:59:16.407098
16760,Chase,Jones,Male,1991-12-28,California,City Campus,BA,"Biochemist, clinical",Business,Science,2023,2027,Dropped,3.78,Second Class Lower,71,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16761,Steven,Shaw,Female,2007-04-24,Montana,Main Campus,MSc,Veterinary surgeon,Law,Engineering,2023,2025,Graduated,2.66,Second Class Lower,101,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16762,Donald,King,Female,1992-08-17,Florida,City Campus,BA,Television camera operator,Business,Business,2023,2027,Dropped,3.14,Pass,125,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16763,Samuel,Campbell,Female,1990-11-14,Maine,Main Campus,PhD,Ecologist,Arts,Arts,2023,2028,Dropped,3.61,Pass,23,On-Campus,Government-funded,,2025-11-10 20:59:16.407098
16764,Travis,Hall,Male,2003-07-04,Mississippi,North Campus,MSc,Statistician,Engineering,Business,2023,2025,Ongoing,3.55,First Class,170,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16765,Norma,Williams,Male,2002-10-19,Oregon,City Campus,MA,"Surveyor, building",Computer Science,Law,2023,2025,Graduated,2.43,Second Class Upper,20,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16766,Christina,Chandler,Male,2001-12-22,Virginia,North Campus,BA,Trade union research officer,Law,Arts,2023,2027,Dropped,2.84,Pass,59,On-Campus,Self-funded,,2025-11-10 20:59:16.407098
16767,Jose,Foster,Male,1995-08-27,South Carolina,City Campus,PhD,Charity fundraiser,Law,Business,2023,2028,Dropped,2.08,First Class,2,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.407098
16768,Leslie,Ross,Male,2008-10-29,Michigan,North Campus,PhD,Best boy,Business,Science,2023,2028,Dropped,2.36,Second Class Lower,50,On-Campus,Self-funded,,2025-11-10 20:59:16.407098
16769,Mark,Lutz,Male,2002-09-26,Oklahoma,North Campus,MSc,Clinical psychologist,Computer Science,Arts,2023,2025,Dropped,3.9,Second Class Upper,35,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.407098
16770,Michael,Hernandez,Male,2001-05-13,Tennessee,North Campus,BA,"Scientist, research (physical sciences)",Law,Engineering,2023,2027,Dropped,3.99,Pass,119,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16771,William,Howell,Male,1993-01-10,South Dakota,Main Campus,BSc,"Editor, film/video",Computer Science,Engineering,2023,2027,Dropped,2.16,First Class,30,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16772,Terrence,Watson,Female,1997-08-24,Nebraska,Main Campus,BSc,Broadcast journalist,Computer Science,Engineering,2023,2027,Ongoing,2.09,First Class,109,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.407098
16773,Jose,Perez,Male,2005-04-06,Alaska,City Campus,PhD,Senior tax professional/tax inspector,Engineering,Business,2023,2028,Ongoing,2.56,Pass,41,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.407098
16774,Charles,Daniels,Male,2003-02-11,Utah,North Campus,BSc,Lexicographer,Law,Law,2023,2027,Dropped,2.63,Second Class Lower,121,On-Campus,Government-funded,,2025-11-10 20:59:16.407098
16775,Travis,Zamora,Female,1991-11-20,Maryland,Main Campus,MA,Phytotherapist,Computer Science,Arts,2023,2025,Ongoing,2.3,First Class,19,On-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16776,Tara,Wallace,Female,1995-04-26,Maine,North Campus,MSc,Careers adviser,Business,Law,2023,2025,Graduated,3.05,Pass,67,On-Campus,Private-sponsored,,2025-11-10 20:59:16.407098
16777,Brooke,Larson,Female,2007-02-02,Tennessee,North Campus,MA,Barrister,Computer Science,Science,2023,2025,Graduated,3.88,Second Class Lower,64,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.422720
16778,Susan,Lee,Female,1990-03-16,Rhode Island,City Campus,BA,"Engineer, building services",Law,Business,2023,2027,Dropped,2.26,First Class,180,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16779,Edward,Turner,Male,2003-08-05,New Mexico,Main Campus,BSc,Lexicographer,Computer Science,Arts,2023,2027,Graduated,3.87,Pass,77,On-Campus,Self-funded,,2025-11-10 20:59:16.422720
16780,Tammie,Murillo,Female,1994-09-12,Oregon,North Campus,BA,Diplomatic Services operational officer,Computer Science,Science,2023,2027,Dropped,2.24,Pass,11,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16781,Allison,Hernandez,Female,1994-03-15,Oklahoma,Main Campus,MSc,Agricultural consultant,Business,Engineering,2023,2025,Dropped,2.04,First Class,37,Off-Campus,Self-funded,,2025-11-10 20:59:16.422720
16782,Marissa,Smith,Male,2004-02-09,Louisiana,City Campus,PhD,Materials engineer,Engineering,Law,2023,2028,Ongoing,3.27,Second Class Lower,128,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16783,Tyler,Nelson,Female,1999-02-16,West Virginia,North Campus,BSc,"Designer, television/film set",Computer Science,Arts,2023,2027,Dropped,3.53,Second Class Upper,53,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.422720
16784,Stephen,Tran,Female,2007-05-17,Arizona,Main Campus,MSc,Environmental health practitioner,Arts,Science,2023,2025,Graduated,3.47,First Class,154,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.422720
16785,Charles,Ross,Female,1992-05-14,Colorado,Main Campus,PhD,Event organiser,Business,Business,2023,2028,Ongoing,2.69,Second Class Upper,38,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16786,Melissa,Sanders,Male,2004-09-05,Maine,North Campus,MA,Neurosurgeon,Computer Science,Science,2023,2025,Dropped,2.63,Second Class Upper,47,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.422720
16787,Carolyn,Delgado,Male,2000-04-11,Nebraska,North Campus,BSc,Animator,Engineering,Business,2023,2027,Ongoing,3.25,First Class,126,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.422720
16788,Steven,Mccoy,Male,1997-03-28,Hawaii,North Campus,MA,Textile designer,Law,Arts,2023,2025,Dropped,3.35,Second Class Lower,35,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.422720
16789,Kathleen,Goodman,Female,2002-04-13,North Dakota,City Campus,BSc,Occupational hygienist,Business,Business,2023,2027,Ongoing,3.91,Second Class Lower,106,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16790,Linda,Harrington,Male,1996-03-04,Nebraska,Main Campus,PhD,Teaching laboratory technician,Law,Business,2023,2028,Ongoing,2.44,Second Class Lower,168,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16791,Leonard,Browning,Male,1993-12-11,Iowa,North Campus,MA,Clinical cytogeneticist,Arts,Business,2023,2025,Ongoing,2.44,First Class,52,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16792,Teresa,Lee,Male,1997-03-11,Utah,North Campus,MSc,Arts development officer,Business,Law,2023,2025,Ongoing,3.44,Second Class Lower,19,Off-Campus,Self-funded,,2025-11-10 20:59:16.422720
16793,Melissa,White,Female,2002-06-25,Mississippi,Main Campus,BSc,Legal secretary,Arts,Engineering,2023,2027,Graduated,2.07,Pass,96,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:16.422720
16794,Shari,Huffman,Female,2006-05-12,Minnesota,Main Campus,MSc,"Administrator, education",Business,Arts,2023,2025,Graduated,3.31,First Class,56,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.422720
16795,Victoria,Neal,Male,1990-06-12,New York,North Campus,MSc,Health visitor,Engineering,Arts,2023,2025,Graduated,2.2,Second Class Upper,139,Off-Campus,Government-funded,,2025-11-10 20:59:16.422720
16796,Amber,Moreno,Male,2007-03-05,Alabama,City Campus,MSc,Health service manager,Arts,Engineering,2023,2025,Dropped,3.71,Second Class Upper,88,Off-Campus,Private-sponsored,,2025-11-10 20:59:16.422720
16797,Rebecca,Mcguire,Male,1999-03-05,Maine,City Campus,MA,Legal executive,Arts,Business,2023,2025,Dropped,2.58,Second Class Lower,97,Off-Campus,Self-funded,,2025-11-10 20:59:16.422720
16798,Joseph,Garner,Male,2007-05-05,Colorado,Main Campus,PhD,"Accountant, chartered certified",Law,Law,2023,2028,Ongoing,3.51,First Class,64,Off-Campus,Government-funded,,2025-11-10 20:59:16.422720
16799,Corey,King,Male,1999-03-13,Hawaii,North Campus,BSc,"Secretary, company",Engineering,Law,2023,2027,Dropped,2.71,First Class,64,On-Campus,Private-sponsored,,2025-11-10 20:59:16.422720
16800,Brandon,Reeves,Female,2006-10-10,Utah,City Campus,MSc,Environmental manager,Business,Business,2024,2026,Graduated,2.34,Pass,50,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16801,Andrew,Davis,Female,1989-12-04,Colorado,Main Campus,PhD,Cytogeneticist,Computer Science,Arts,2024,2029,Graduated,3.98,First Class,125,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.422720
16802,Tyler,Espinoza,Male,1997-10-09,Georgia,City Campus,PhD,Medical laboratory scientific officer,Computer Science,Business,2024,2029,Dropped,2.05,Second Class Upper,113,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.422720
16803,John,Norman,Female,2008-06-06,Mississippi,City Campus,MSc,Camera operator,Law,Science,2024,2026,Dropped,2.24,Second Class Upper,53,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:16.422720
16804,Stephen,Todd,Female,2006-12-15,Indiana,City Campus,BSc,"Nurse, adult",Engineering,Arts,2024,2028,Graduated,2.83,Pass,23,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:16.422720
16805,Kenneth,Montoya,Female,2003-02-16,Washington,City Campus,BA,Recruitment consultant,Engineering,Engineering,2024,2028,Dropped,2.13,Second Class Lower,160,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:16.422720
